t,x,y,z,yaw_deg,quality,lidar_hz,pose_hz,localmap_n,raw_n,tf_ok,pose_age_s,icp_fail_n
179.546,0.024867,0.873458,-0.011689,-26.322,0.7331,16.202,3.583,2170,86400,1,0.048,0
179.954,0.029868,0.859557,-0.013205,-26.077,0.7377,16.251,3.722,2170,86304,1,0.240,0
180.356,0.047102,0.831240,-0.005623,-25.444,0.7468,16.218,4.829,2170,86400,1,0.019,0
180.786,0.042426,0.820380,-0.012637,-25.351,0.7299,15.772,7.305,2170,86400,1,0.409,0
181.192,0.064821,0.798179,-0.012066,-25.068,0.7516,17.317,5.973,2170,86400,1,0.404,0
181.593,0.106578,0.769994,-0.008745,-24.228,0.7622,17.243,4.558,2170,86400,1,0.123,0
182.001,0.117444,0.755319,-0.011983,-24.169,0.7711,17.218,4.858,2170,86304,1,0.115,0
182.403,0.118742,0.742805,-0.013180,-23.106,0.7592,16.737,4.430,2170,86400,1,0.034,0
182.817,0.136526,0.732680,-0.012086,-22.088,0.7448,15.554,4.860,2170,86400,1,0.099,0
183.251,0.152993,0.720033,-0.008481,-21.584,0.7537,16.032,4.474,2170,86400,1,0.185,0
183.654,0.143693,0.708285,-0.018282,-21.497,0.7773,16.231,4.713,2170,86400,1,0.196,0
184.055,0.128195,0.700074,-0.015980,-20.557,0.7686,16.825,4.787,2170,82656,1,0.287,0
184.456,0.134159,0.692904,-0.013797,-20.029,0.7584,16.993,4.425,2170,86400,1,0.382,0
184.896,0.152039,0.678437,-0.011925,-19.368,0.8178,16.999,4.426,2170,86400,1,0.249,0
185.297,0.171888,0.664331,-0.019448,-19.618,0.8299,16.579,3.468,2170,86400,1,0.108,0
185.720,0.130924,0.670628,-0.008814,-18.858,0.8171,16.735,4.227,2170,86400,1,0.059,0
186.134,0.103780,0.674644,-0.007839,-18.546,0.8240,15.727,5.869,2170,82656,1,0.140,0
186.536,0.105074,0.674991,-0.010131,-18.545,0.8426,16.816,5.518,2170,86400,1,0.077,0
186.940,0.121771,0.667375,-0.011757,-18.632,0.8496,17.781,5.974,2170,86304,1,0.077,0
187.342,0.128512,0.666392,-0.004417,-18.341,0.8356,17.147,5.695,2170,86400,1,0.212,0
187.749,0.144503,0.661351,-0.005000,-18.695,0.8628,17.594,4.055,2170,86400,1,0.260,0
188.156,0.160433,0.659416,-0.005012,-17.684,0.8362,17.779,2.917,2170,86400,1,0.151,0
188.558,0.181651,0.654639,-0.004092,-18.453,0.8818,17.079,2.662,2170,86400,1,0.193,0
188.973,0.183630,0.658482,-0.008642,-18.223,0.8436,16.165,2.797,2170,86304,1,0.413,0
189.375,0.209321,0.655037,-0.010560,-17.754,0.8389,16.783,2.761,2170,86400,1,0.076,0
189.795,0.192613,0.668198,-0.012343,-18.678,0.8591,16.515,4.075,2170,86400,1,0.071,0
190.198,0.198142,0.671929,-0.005225,-18.016,0.8641,17.093,5.021,2170,86400,1,0.040,0
190.621,0.198142,0.671929,-0.005225,-18.016,0.8641,15.543,6.668,2170,86400,1,0.463,0
191.046,0.255183,0.654388,-0.008251,-18.088,0.8505,16.875,4.546,2170,82656,1,0.178,0
191.450,0.278488,0.647065,-0.009777,-17.893,0.8333,16.985,3.343,2170,86400,1,0.167,0
191.855,0.284244,0.645926,-0.006052,-18.137,0.8309,15.855,3.331,2170,86400,1,0.365,0
192.255,0.306009,0.641499,-0.006486,-17.793,0.8730,15.413,4.049,2170,86400,1,0.152,0
192.655,0.319478,0.645454,-0.011422,-18.500,0.8457,16.142,4.733,2170,86400,1,0.097,0
193.056,0.332939,0.647509,-0.006030,-18.917,0.8389,15.527,5.575,2170,82656,1,0.159,0
193.478,0.368410,0.638047,-0.007256,-18.369,0.8172,15.717,4.763,2170,86400,1,0.099,0
193.894,0.389174,0.636386,-0.007993,-17.528,0.8621,16.762,5.503,2170,86400,1,0.139,0
194.298,0.405032,0.633437,-0.018375,-18.965,0.8634,16.132,4.619,2170,86400,1,0.105,0
194.703,0.385809,0.640868,-0.009340,-18.074,0.8457,15.397,4.495,2170,86400,1,0.026,0
195.108,0.366142,0.650029,-0.008468,-18.115,0.8457,14.824,5.995,2170,82656,1,0.227,0
195.521,0.345227,0.653528,-0.006882,-19.774,0.7116,14.071,5.886,2170,86400,1,0.066,0
195.938,0.323037,0.624585,-0.009487,-15.918,0.6858,14.090,5.784,2170,86304,1,0.051,0
196.354,0.292510,0.578696,-0.009450,-12.151,0.6793,15.823,5.948,2170,86400,1,0.045,0
196.795,0.292510,0.578696,-0.009450,-12.151,0.6793,16.276,4.898,2170,86400,1,0.486,0
197.196,0.315705,0.509078,-0.005329,-6.850,0.7002,17.406,3.920,2170,86400,1,0.023,0
197.603,0.321506,0.473839,-0.006659,-5.687,0.6661,15.528,3.589,2170,86400,1,0.045,0
198.005,0.316445,0.413220,-0.009097,-3.447,0.6815,15.682,4.544,2170,86304,1,0.006,0
198.429,0.313595,0.377408,-0.015986,-0.121,0.6780,15.318,6.173,2170,86400,1,0.210,0
198.838,0.284149,0.338898,-0.022512,0.081,0.7291,15.150,5.283,2170,86400,1,0.022,0
199.246,0.265992,0.315810,-0.013582,0.311,0.7631,14.622,6.613,2170,86400,1,0.104,0
199.648,0.212685,0.258244,-0.020446,-0.343,0.7572,15.860,7.113,2170,86400,1,0.114,0
200.052,0.186136,0.224390,-0.011754,-0.304,0.7430,14.968,6.474,2170,82656,1,0.069,0
200.502,0.186136,0.224390,-0.011754,-0.304,0.7430,15.714,7.731,2170,86400,1,0.518,0
200.904,0.227226,0.204186,-0.026824,-0.165,0.7402,16.870,5.243,2170,86400,1,0.005,0
201.351,0.223829,0.196176,-0.028096,0.070,0.7176,15.045,4.919,2170,86400,1,0.063,0
201.770,0.209253,0.191209,-0.018831,0.303,0.7079,16.387,4.205,2170,86400,1,0.078,0
202.194,0.183230,0.189648,-0.020261,0.340,0.7122,17.425,5.805,2170,86400,1,0.246,0
202.600,0.196500,0.197170,-0.011424,0.114,0.7060,17.273,5.529,2170,86400,1,0.188,0
203.002,0.200013,0.205168,-0.012555,0.569,0.7096,17.909,5.336,2170,86304,1,0.233,0
203.404,0.232797,0.209962,-0.009775,0.572,0.6797,19.854,4.386,2170,86400,1,0.089,0
203.818,0.231446,0.214601,-0.011192,-0.036,0.6775,18.723,4.117,2170,86400,1,0.412,0
204.237,0.220851,0.221504,-0.011146,0.227,0.6743,17.273,4.530,2170,86400,1,0.059,0
204.647,0.214115,0.221622,-0.011820,-4.523,0.6934,16.757,4.777,2170,86400,1,0.061,0
205.065,0.233684,0.201521,-0.031060,-4.948,0.6692,14.619,5.646,2170,82656,1,0.156,0
205.495,0.243332,0.184447,-0.016792,-1.042,0.6659,13.765,7.076,2170,86400,1,0.429,0
205.897,0.245486,0.159102,-0.017054,-1.928,0.7159,13.632,5.295,2170,86400,1,0.073,0
206.301,0.251293,0.139022,-0.013735,-0.967,0.6966,14.216,4.661,2170,86400,1,0.195,0
206.734,0.272163,0.120245,-0.019105,-0.630,0.6754,14.682,4.131,2170,86400,1,0.130,0
207.153,0.284169,0.107963,-0.022074,-0.656,0.6632,15.419,4.934,2170,86400,1,0.103,0
207.602,0.347809,0.112389,-0.009951,-0.842,0.6701,16.275,4.340,2170,86400,1,0.127,0
208.016,0.373238,0.111451,-0.011908,-0.792,0.6643,16.069,3.784,2170,82656,1,0.324,0
208.419,0.412036,0.109962,-0.023676,-0.655,0.6734,16.044,3.141,2170,86400,1,0.224,0
208.825,0.424711,0.095990,-0.019559,-0.712,0.6712,16.595,3.080,2170,86400,1,0.151,0
209.237,0.456392,0.089690,-0.017105,-0.937,0.6663,17.709,3.473,2170,86400,1,0.034,0
209.639,0.456392,0.089690,-0.017105,-0.937,0.6663,16.425,3.310,2170,86400,1,0.437,0
210.053,0.462679,0.083458,-0.029588,-0.620,0.6820,16.921,3.843,2170,82656,1,0.036,0
210.472,0.471392,0.085343,-0.024541,-0.183,0.6648,16.251,4.244,2170,86400,1,0.033,0
210.900,0.471392,0.085343,-0.024541,-0.183,0.6648,15.750,3.920,2170,86400,1,0.461,0
211.316,0.471392,0.085343,-0.024541,-0.183,0.6648,15.692,5.288,2170,86400,1,0.876,0
211.718,0.477179,0.096458,-0.008532,-7.693,0.7485,16.227,2.266,2170,86400,1,0.156,0
212.132,0.477179,0.096458,-0.008532,-7.693,0.7485,16.070,0.891,2170,82656,1,0.571,0
212.532,0.495608,0.077591,-0.010394,-12.041,0.5731,16.802,1.139,2170,86400,1,0.093,0
212.940,0.490726,0.082246,0.001087,-12.071,0.5889,17.634,1.568,2170,86304,1,0.103,0
213.351,0.423817,0.096815,-0.001000,-12.369,0.5902,17.815,2.937,2170,86400,1,0.087,0
213.800,0.409007,0.103632,0.004927,-12.647,0.5942,16.914,4.273,2170,86400,1,0.190,0
214.215,0.347911,0.121659,0.007022,-12.394,0.6126,17.161,4.265,2170,86400,1,0.369,0
214.627,0.270397,0.145864,0.009090,-12.740,0.6083,16.742,4.010,2170,86400,1,0.044,0
215.041,0.225870,0.152763,0.003333,-13.076,0.6087,16.580,3.609,2170,82656,1,0.213,0
215.448,0.132772,0.179392,0.002019,-13.602,0.6148,16.802,3.602,2170,86400,1,0.173,0
215.853,0.082306,0.212078,0.014332,-13.946,0.6200,17.331,3.916,2170,86400,1,0.000,0
216.303,0.080956,0.221707,0.014881,-13.983,0.6234,17.337,3.646,2170,86400,1,0.063,0
216.733,0.067445,0.240820,0.010476,-14.076,0.6247,16.928,3.918,2170,86400,1,0.117,0
217.152,0.077847,0.252441,0.012896,-14.133,0.6320,17.158,3.997,2170,82656,1,0.125,0
217.590,0.109723,0.251125,0.009392,-14.108,0.6384,17.461,3.929,2170,86400,1,0.161,0
218.031,0.109162,0.264443,0.013640,-14.301,0.6313,17.160,4.596,2170,82656,1,0.050,0
218.432,0.109162,0.264443,0.013640,-14.301,0.6313,17.248,4.861,2170,86400,1,0.451,0
218.870,0.070273,0.291617,0.001258,-14.260,0.6592,17.919,3.937,2170,86400,1,0.065,0
219.309,0.059301,0.308831,0.005588,-14.181,0.6703,16.600,4.925,2170,86400,1,0.052,0
219.731,0.058224,0.327363,0.007402,-14.048,0.6765,15.847,4.830,2170,86400,1,0.000,0
220.131,0.058224,0.327363,0.007402,-14.048,0.6884,14.775,5.517,2170,82656,1,0.400,0
220.576,0.101904,0.322197,0.003980,-14.040,0.6798,15.284,3.782,2170,86400,1,0.090,0
221.006,0.056402,0.356128,0.001534,-13.953,0.6750,14.715,3.642,2170,86304,1,0.051,0
221.415,-0.030634,0.399355,0.002856,-13.814,0.7010,15.831,3.707,2170,86400,1,0.066,0
221.823,-0.029447,0.427096,0.003405,-13.974,0.6945,15.780,5.307,2170,86400,1,0.018,0
222.238,-0.025127,0.442028,-0.000909,-13.821,0.6865,15.098,5.200,2170,86400,1,0.021,0
222.657,-0.063257,0.477805,-0.004177,-13.880,0.6746,15.364,5.692,2170,86400,1,0.219,0
223.057,-0.075815,0.491459,-0.001453,-13.893,0.6799,14.160,4.793,2170,82656,1,0.292,0
223.458,-0.096373,0.505036,-0.001838,-13.684,0.6865,14.118,4.259,2170,86400,1,0.109,0
223.893,-0.119443,0.513355,-0.001292,-13.723,0.6977,15.274,4.561,2170,86400,1,0.433,0
224.298,-0.178810,0.554276,-0.006689,-13.743,0.6907,15.733,4.387,2170,86400,1,0.036,0
224.701,-0.178810,0.554276,-0.006689,-13.743,0.6907,16.372,4.678,2170,86400,1,0.439,0
225.103,-0.178826,0.561645,0.002452,-13.718,0.7052,17.500,3.194,2170,82560,1,0.049,0
225.506,-0.180592,0.556679,-0.012874,-14.408,0.7122,17.265,2.645,2170,86400,1,0.099,0
225.925,-0.188838,0.551084,-0.009294,-12.255,0.9376,15.536,3.511,2170,86304,1,0.336,0
226.340,-0.231577,0.530593,-0.004215,-13.755,0.9510,15.413,4.143,2170,86400,1,0.080,0
226.754,-0.287764,0.513638,-0.013420,-7.801,0.9928,15.433,5.144,2170,86400,1,0.341,0
227.155,-0.327329,0.492634,-0.003686,-10.556,0.9608,15.149,5.028,2170,86400,1,0.157,0
227.563,-0.337062,0.480352,-0.004005,-11.814,0.8870,15.147,4.080,2170,86400,1,0.258,0
227.996,-0.347267,0.463968,-0.007423,-11.472,0.7179,15.106,4.471,2170,86304,1,0.171,0
228.404,-0.356983,0.453489,-0.016228,-12.839,0.6287,15.440,3.568,2170,86400,1,0.309,0
228.820,-0.361123,0.433470,-0.027377,-15.293,0.6046,15.499,3.532,2170,86400,1,0.122,0
229.229,-0.353140,0.423619,-0.028514,-14.622,0.6094,15.348,3.473,2170,86400,1,0.196,0
229.641,-0.377641,0.404578,-0.013504,-12.295,0.8232,15.626,3.492,2170,86400,1,0.098,0
230.050,-0.422457,0.385891,-0.007695,-9.714,0.7938,16.907,4.213,2170,82560,1,0.293,0
230.496,-0.419453,0.361708,-0.008309,-13.047,0.7141,17.194,4.037,2170,86400,1,0.065,0
230.896,-0.412009,0.359546,-0.007309,-13.760,0.6343,17.374,3.760,2170,86400,1,0.001,0
231.305,-0.405361,0.357875,-0.006402,-14.087,0.5928,17.906,3.931,2170,86400,1,0.100,0
231.736,-0.401363,0.341186,-0.016363,-6.514,0.6503,17.523,3.118,2170,86400,1,0.055,0
232.137,-0.397567,0.332075,-0.013857,-5.343,0.6471,17.597,3.924,2170,86400,1,0.116,0
232.540,-0.399990,0.326132,-0.014470,-5.202,0.6448,17.687,3.771,2170,86400,1,0.054,0
232.953,-0.399990,0.326132,-0.014470,-5.202,0.6448,16.753,3.902,2170,86304,1,0.467,0
233.376,-0.394524,0.324696,-0.004516,-5.587,0.6524,15.601,2.815,2170,86400,1,0.116,0
233.793,-0.385779,0.319411,-0.022084,-5.639,0.6461,15.499,2.375,2170,86400,1,0.088,0
234.194,-0.385779,0.319411,-0.022084,-5.639,0.6461,15.208,2.461,2170,86400,1,0.489,0
234.603,-0.369393,0.307566,-0.012144,-5.172,0.6499,15.436,3.436,2170,86400,1,0.179,0
235.019,-0.355474,0.296199,-0.010423,-5.085,0.6485,14.524,3.737,2170,82560,1,0.153,0
235.425,-0.353213,0.290388,-0.012766,-4.973,0.6524,14.878,3.792,2170,86400,1,0.364,0
235.826,-0.347596,0.283131,-0.016300,-4.955,0.6534,16.595,3.595,2170,86400,1,0.221,0
236.234,-0.343221,0.272618,-0.010950,-4.782,0.6585,16.066,3.610,2170,86400,1,0.148,0
236.647,-0.329862,0.263289,-0.010936,-4.908,0.6465,16.298,3.956,2170,86400,1,0.057,0
237.058,-0.296758,0.241096,-0.008929,-4.707,0.6599,17.316,4.644,2170,82656,1,0.059,0
237.473,-0.277781,0.229963,-0.012646,-4.514,0.6580,17.882,6.285,2170,86400,1,0.276,0
237.873,-0.273104,0.222747,-0.014064,-4.399,0.6529,17.532,5.324,2170,86400,1,0.001,0
238.292,-0.257453,0.205328,-0.018818,-4.295,0.6602,18.383,5.734,2170,86400,1,0.050,0
238.692,-0.250548,0.194918,-0.013973,-4.399,0.6565,17.970,5.360,2170,86400,1,0.218,0
239.103,-0.237484,0.179797,-0.016639,-4.209,0.6592,18.014,4.586,2170,82656,1,0.017,0
239.538,-0.228041,0.176562,-0.009788,-4.368,0.6571,16.526,5.694,2170,86400,1,0.260,0
239.941,-0.228041,0.176562,-0.009788,-4.368,0.6571,16.078,5.765,2170,86304,1,0.664,0
240.354,-0.222371,0.172651,-0.010317,-4.274,0.6611,17.822,3.532,2170,86400,1,0.285,0
240.802,-0.216993,0.164391,-0.015203,-4.152,0.6644,17.913,2.799,2170,86400,1,0.113,0
241.203,-0.215092,0.159503,-0.016144,-4.136,0.6621,15.665,2.477,2170,82656,1,0.310,0
241.650,-0.187052,0.147755,-0.011262,-4.007,0.6548,17.070,4.281,2170,86400,1,0.180,0
242.055,-0.145684,0.137506,-0.008292,-4.150,0.6566,17.879,4.693,2170,86400,1,0.067,0
242.455,-0.139938,0.133673,-0.011201,-3.714,0.6617,15.145,5.267,2170,86400,1,0.282,0
242.877,-0.129588,0.134363,-0.008850,-4.063,0.6557,16.667,5.078,2170,86400,1,0.410,0
243.299,-0.095153,0.118856,-0.016317,-3.386,0.6634,15.173,4.490,2170,86400,1,0.125,0
243.750,-0.071621,0.097424,-0.019161,-3.026,0.6530,19.444,4.246,2170,86400,1,0.069,0
244.159,-0.042259,0.085852,-0.013570,-2.949,0.6648,15.996,4.246,2170,86400,1,0.102,0
244.572,-0.030180,0.080194,-0.013616,-2.929,0.6502,17.425,4.599,2170,86400,1,0.072,0
244.973,-0.017726,0.071397,-0.019655,-2.821,0.6621,17.954,4.404,2170,86304,1,0.178,0
245.400,0.000021,0.058430,-0.017152,-2.804,0.6593,13.683,4.439,2170,86400,1,0.124,0
245.802,0.004618,0.053214,-0.014346,-2.881,0.6644,18.378,3.192,2170,86400,1,0.062,0
246.254,0.010655,0.047814,-0.017808,-2.863,0.6608,15.694,2.944,2170,86400,1,0.055,0
246.703,0.015040,0.038517,-0.017369,-2.896,0.6511,14.636,3.387,2170,86400,1,0.136,0
247.109,0.026945,0.036677,-0.010332,-3.256,0.6202,14.769,3.774,2170,86400,1,0.243,0
247.546,0.074837,0.042940,-0.015985,-3.982,0.6476,18.786,4.684,2170,86400,1,0.312,0
247.948,0.095302,0.045868,-0.002923,-5.421,0.6466,13.673,5.083,2170,86400,1,0.372,0
248.365,0.110002,0.058749,0.001703,-13.107,0.6444,14.128,4.112,2170,86400,1,0.096,0
248.766,0.132314,0.067348,-0.008111,-9.364,0.6446,18.794,4.610,2170,86400,1,0.019,0
249.200,0.167850,0.076723,-0.007152,-9.030,0.6426,13.099,5.085,2170,86400,1,0.195,0
249.617,0.173463,0.077223,-0.005699,-9.414,0.6446,15.396,6.819,2170,86400,1,0.238,0
250.050,0.187974,0.078398,-0.005813,-13.159,0.6542,14.998,6.040,2170,86400,1,0.170,0
250.452,0.184320,0.084478,-0.002650,-10.548,0.7220,18.967,5.517,2170,86400,1,0.003,0
250.903,0.178814,0.083114,-0.013202,-4.479,0.7549,12.021,4.917,2170,86400,1,0.130,0
251.303,0.172294,0.083671,-0.014949,-6.602,0.7512,12.765,4.476,2170,86400,1,0.138,0
251.713,0.172294,0.083671,-0.014949,-6.602,0.7512,15.756,4.667,2170,86400,1,0.547,0
252.115,0.215774,0.076892,-0.010741,-6.216,0.7475,18.725,4.427,2170,86400,1,0.033,0
252.559,0.215905,0.082947,-0.018960,-6.129,0.7512,16.871,4.390,2170,86400,1,0.155,0
253.006,0.247289,0.078109,-0.017925,-7.826,0.7493,18.860,3.900,2170,86304,1,0.110,0
253.444,0.276035,0.072860,-0.014806,-7.634,0.7384,14.200,4.070,2170,86400,1,0.179,0
253.874,0.316193,0.068002,-0.015308,-7.486,0.7397,12.751,3.116,2170,86400,1,0.071,0
254.294,0.316193,0.068002,-0.015308,-7.486,0.7397,18.187,2.145,2170,86304,1,0.491,0
254.703,0.382549,0.048798,-0.014645,-9.065,0.7445,13.690,2.265,2170,86400,1,0.041,0
255.147,0.392355,0.047633,-0.006564,-8.764,0.7257,15.539,3.290,2170,86400,1,0.059,0
255.550,0.418343,0.043869,-0.018293,-8.377,0.7253,19.346,3.729,2170,86400,1,0.138,0
255.954,0.455548,0.047103,-0.012639,-8.302,0.7258,18.310,6.861,2170,86400,1,0.090,0
256.357,0.455548,0.047103,-0.012639,-8.302,0.7258,16.289,6.861,2170,86400,1,0.493,0
256.774,0.520300,0.038064,-0.005816,-10.422,0.7273,19.901,4.677,2170,86400,1,0.180,0
257.192,0.559185,0.035640,-0.011151,-14.034,0.6941,13.925,4.599,2170,82560,1,0.041,0
257.593,0.580476,0.038794,-0.014334,-15.344,0.6925,17.735,4.388,2170,86400,1,0.102,0
257.993,0.595092,0.044696,-0.005194,-12.658,0.7094,19.777,5.810,2170,86400,1,0.195,0
258.401,0.595092,0.044696,-0.005194,-12.658,0.7094,15.371,5.810,2170,86400,1,0.603,0
258.817,0.661280,0.029923,-0.016606,-18.403,0.7049,12.017,4.971,2170,86400,1,0.227,0
259.219,0.660342,0.039615,-0.015718,-26.631,0.6899,17.774,4.337,2170,86400,1,0.095,0
259.633,0.638832,0.045653,-0.007775,-27.190,0.7095,12.868,4.270,2170,86400,1,0.111,0
260.034,0.608714,0.056577,-0.009438,-22.768,0.7033,11.689,5.860,2170,82656,1,0.045,0
260.447,0.601703,0.058924,-0.012701,-17.923,0.7123,18.031,5.712,2170,86400,1,0.242,0
260.851,0.582839,0.064008,-0.012075,-10.101,0.7037,20.386,5.566,2170,86400,1,0.170,0
261.257,0.561277,0.055038,-0.023318,-2.490,0.6654,14.660,4.211,2170,86400,1,0.073,0
261.697,0.545368,0.050348,-0.013436,-0.280,0.5994,17.079,3.798,2170,86400,1,0.062,0
262.098,0.498816,-0.001973,-0.033579,-1.552,0.5668,18.703,3.559,2170,86400,1,0.207,0
262.501,0.498816,-0.001973,-0.033579,-1.552,0.5668,10.531,3.306,2170,86400,1,0.610,0
262.907,0.570737,-0.036646,-0.001029,-7.828,0.5532,17.124,4.104,2170,86400,1,0.016,0
263.348,0.570737,-0.036646,-0.001029,-7.828,0.5532,10.524,4.779,2170,86400,1,0.458,0
263.757,0.620110,-0.047045,-0.008602,-9.081,0.5714,17.836,3.492,2170,86400,1,0.267,0
264.199,0.620110,-0.047045,-0.008602,-9.081,0.5714,16.189,4.064,2170,82656,1,0.710,0
264.621,0.620110,-0.047045,-0.008602,-9.081,0.5714,11.088,3.585,2170,86400,1,1.131,0
265.049,0.736191,-0.060498,0.002788,-10.214,0.5678,12.253,0.847,2170,82656,1,0.379,0
265.450,0.818384,-0.049830,0.000246,-15.136,0.6140,20.357,2.095,2170,86400,1,0.051,0
265.851,0.900607,-0.033079,0.013626,-17.253,0.6006,13.572,4.466,2170,86400,1,0.061,0
266.260,0.969907,-0.018579,0.003944,-16.930,0.6071,12.142,4.974,2170,86400,1,0.182,0
266.697,1.048009,-0.003052,-0.000544,-17.235,0.5875,18.794,6.005,2170,86400,1,0.063,0
267.100,1.121238,0.004664,0.006279,-17.626,0.5980,17.651,5.825,2170,82656,1,0.077,0
267.500,1.178715,-0.004935,0.000298,-17.220,0.6110,19.809,4.738,2170,86400,1,0.015,0
267.905,1.248802,0.013811,0.007494,-17.843,0.6167,20.600,4.609,2170,86400,1,0.092,0
268.316,1.321330,0.021959,0.009151,-18.884,0.5937,22.768,4.374,2170,86400,1,0.039,0
268.718,1.400272,0.032350,0.009141,-18.735,0.6150,15.259,4.441,2170,86400,1,0.044,0
269.153,1.468419,0.040920,0.014673,-18.565,0.5987,10.878,4.917,2170,86400,1,0.040,0
269.602,1.514314,0.051977,0.011466,-18.838,1.0000,15.715,5.275,2170,86400,1,0.236,0
270.004,1.538813,0.041461,0.004556,-19.439,1.0000,19.874,6.609,2733,86304,1,0.129,0
270.421,1.552883,0.036662,0.002240,-19.477,1.0000,16.312,6.484,2733,86400,1,0.317,0
270.848,1.678172,0.020612,0.009163,-19.127,1.0000,21.045,5.824,2733,86400,1,0.069,0
271.252,1.678172,0.020612,0.009163,-19.127,1.0000,17.348,6.143,2733,86400,1,0.474,0
271.654,1.709017,0.000694,0.004991,-19.568,1.0000,13.676,3.669,2733,86400,1,0.063,0
272.055,1.708154,-0.001410,0.003448,-19.558,1.0000,11.144,3.709,2733,82656,1,0.064,0
272.471,1.707992,0.000148,0.007643,-19.620,1.0000,16.538,4.468,2733,86400,1,0.078,0
272.904,1.709168,-0.002341,0.005589,-19.558,1.0000,16.286,6.691,2733,86400,1,0.268,0
273.354,1.710739,-0.003950,0.005611,-19.521,1.0000,16.200,5.366,2733,86400,1,0.086,0
273.799,1.712472,-0.003332,0.002557,-19.556,0.9983,20.541,4.805,2733,86400,1,0.143,0
274.201,1.713943,-0.004488,0.004873,-19.530,0.9951,12.233,5.032,2733,86400,1,0.019,0
274.615,1.717597,-0.001330,0.003579,-17.374,0.9969,17.543,4.152,2733,86400,1,0.052,0
275.026,1.726688,0.008226,0.002619,-10.036,0.9560,15.877,5.497,2733,86304,1,0.000,0
275.446,1.723917,0.006612,-0.010795,-5.353,0.8625,14.224,5.440,2733,86400,1,0.206,0
275.846,1.723917,0.006612,-0.010795,-5.353,0.8625,16.100,5.077,2733,86400,1,0.606,0
276.255,1.748792,-0.003477,-0.014942,9.244,0.5966,18.173,3.161,2733,86400,1,0.110,0
276.687,1.725888,-0.043832,-0.015231,2.623,0.8476,17.288,3.581,2733,86400,1,0.100,0
277.088,1.686157,-0.057835,-0.017172,2.613,0.8095,15.339,3.958,2733,82656,1,0.079,0
277.491,1.686157,-0.057835,-0.017172,2.613,0.8095,15.014,6.947,2733,86304,1,0.482,0
277.895,1.686157,-0.057835,-0.017172,2.613,0.8095,18.525,6.947,2733,86400,1,0.886,0
278.298,1.686157,-0.057835,-0.017172,2.613,0.8095,10.137,8.721,2733,86400,1,1.289,0
278.698,1.686157,-0.057835,-0.017172,2.613,0.8095,13.386,4.113,2733,86400,1,1.690,0
279.099,1.686157,-0.057835,-0.017172,2.613,0.8095,17.181,0.000,2733,82656,1,2.091,0
279.514,1.686157,-0.057835,-0.017172,2.613,0.8095,14.901,0.000,2733,86400,1,2.506,0
279.922,1.686157,-0.057835,-0.017172,2.613,0.8095,18.204,0.000,2733,86400,1,2.914,0
280.369,1.686157,-0.057835,-0.017172,2.613,0.8095,16.806,0.000,2733,86400,1,3.360,0
280.781,1.686157,-0.057835,-0.017172,2.613,0.8095,12.341,0.000,2733,86400,1,3.773,0
281.196,1.686157,-0.057835,-0.017172,2.613,0.8095,8.828,0.000,2733,86304,1,4.187,0
281.597,1.686157,-0.057835,-0.017172,2.613,0.8095,16.689,0.000,2733,86400,1,4.588,0
282.015,1.686157,-0.057835,-0.017172,2.613,0.8095,13.165,0.000,2733,86304,1,5.006,0
282.448,1.686157,-0.057835,-0.017172,2.613,0.8095,13.298,0.000,2733,86400,1,5.440,0
282.860,1.686157,-0.057835,-0.017172,2.613,0.8095,13.194,0.000,2733,86400,1,5.851,0
283.273,1.686157,-0.057835,-0.017172,2.613,0.8095,17.405,0.000,2733,86400,1,6.265,0
283.705,1.686157,-0.057835,-0.017172,2.613,0.8095,16.071,0.000,2733,86400,1,6.696,0
284.110,1.686157,-0.057835,-0.017172,2.613,0.8095,12.762,0.000,2733,86400,1,7.102,0
284.550,1.671530,-0.081210,-0.030573,10.558,0.7138,16.266,0.000,2733,86400,1,0.077,0
284.954,1.594209,-0.156103,-0.025767,4.779,0.9165,16.457,9.774,2733,86400,1,0.071,0
285.354,1.586448,-0.160315,-0.024284,3.837,0.9425,15.219,8.200,2733,86400,1,0.271,0
285.761,1.591029,-0.151996,-0.002360,-7.676,0.8984,15.883,4.905,2733,86400,1,0.065,0
286.162,1.628454,-0.129773,-0.001000,-5.379,0.9333,13.159,5.340,2733,86304,1,0.190,0
286.588,1.639955,-0.122250,-0.001224,-6.267,0.9096,10.520,4.435,2733,86400,1,0.338,0
287.016,1.651181,-0.091032,-0.008644,-5.682,0.9252,18.813,3.830,2733,86400,1,0.105,0
287.433,1.652709,-0.085288,-0.013425,-5.124,0.9299,11.827,4.955,2733,86400,1,0.324,0
287.839,1.680812,-0.083536,-0.010472,-4.902,0.9316,10.648,4.092,2733,86400,1,0.402,0
288.246,1.733168,-0.083423,-0.008628,-5.778,0.9013,21.231,3.845,2733,86400,1,0.175,0
288.654,1.788439,-0.061409,-0.006434,-6.314,0.8908,20.929,4.753,2733,86400,1,0.047,0
289.055,1.788439,-0.061409,-0.006434,-6.314,0.8908,18.685,4.673,2733,86400,1,0.448,0
289.458,1.842103,-0.064779,-0.006138,-6.940,0.8631,16.081,4.817,2733,86400,1,0.260,0
289.866,1.880658,-0.068056,-0.006630,-7.659,0.8543,16.704,4.077,2733,86400,1,0.198,0
